Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,LABEL
0.530889869,0.227731928,-0.001485413,0.525241613,0.217930526,0.002107741,0.524469376,0.217796087,-0.002740625,0.523663342,0.217669412,-0.001303234,0.523735404,0.217917129,9.41E-05,0.521837175,0.217638552,-0.000464388,0.519973636,0.217387855,-0.000343385,0.512928307,0.221365437,0.000626812,0.508302927,0.222152635,-0.000310846,0.526371002,0.238303438,0.000870157,0.523890555,0.238097176,-0.000265493,0.509853244,0.27998203,-0.007358987,0.487177044,0.279494107,-0.127554297,0.509384811,0.358228385,0.047959082,0.491258502,0.368943155,-0.152756244,0.522982895,0.412602633,0.10004022,0.512278676,0.436460853,-0.166024432,0.527002096,0.430629581,0.113502502,0.514100313,0.457831323,-0.173392743,0.529787838,0.429742187,0.10668347,0.522665262,0.45414713,-0.175193131,0.527453244,0.42394194,0.108085759,0.521218657,0.446894616,-0.172065228,0.510691643,0.419471741,0.039629977,0.495952159,0.421607554,-0.059839286,0.512951374,0.531010509,0.105970092,0.502427578,0.53395462,-0.113456711,0.498130471,0.627211452,0.139752418,0.483044058,0.636601329,-0.072641745,0.488917142,0.643708408,0.148852929,0.472746521,0.652423263,-0.065666281,0.524396241,0.658899546,0.150699615,0.50361377,0.672688067,-0.075611353,0
0.535887301,0.22752361,-0.001509307,0.531032681,0.217710853,0.001845878,0.530178607,0.217538506,-0.002952905,0.52929157,0.21737361,-0.001314547,0.52962631,0.217520982,0.000131696,0.527804852,0.217028663,-0.000325747,0.526023507,0.216574594,-0.000428617,0.518513381,0.220268562,0.000681451,0.514147878,0.220184013,-0.00023395,0.530669928,0.237622842,0.000905269,0.528442681,0.237059981,-4.26E-05,0.51466459,0.279463142,0.009549823,0.489117563,0.27511549,-0.10482464,0.51442802,0.358713269,0.059365373,0.490204334,0.362631083,-0.140123338,0.526994526,0.415997356,0.106317565,0.513709664,0.431978464,-0.15324074,0.530709863,0.434953719,0.122101836,0.51592803,0.454015493,-0.162174731,0.532577693,0.433954209,0.115961276,0.524175346,0.450931817,-0.162843093,0.530310631,0.427438378,0.116583295,0.522814989,0.443630934,-0.159865871,0.510656238,0.423368543,0.038550477,0.494217068,0.424182802,-0.05901904,0.516626537,0.535791874,0.107803814,0.505979598,0.539396107,-0.118583664,0.50334686,0.637805104,0.116579577,0.491307318,0.647769213,-0.068548679,0.49436155,0.656751513,0.124822073,0.481582284,0.665723443,-0.065023489,0.531832933,0.663516402,0.126656935,0.513508916,0.678220272,-0.085065916,0
0.492881685,0.804581523,-0.000585299,0.483849257,0.816082954,0.000662019,0.48040539,0.814950228,-0.002088857,0.476984411,0.813784242,-0.001461005,0.490101606,0.820713282,-0.000437543,0.491435885,0.822636843,-0.000147349,0.492769957,0.824587107,-0.000437294,0.462323606,0.812101901,0.00081597,0.482887328,0.825303555,0.000159356,0.483892947,0.792444468,-0.000206968,0.491214514,0.796876311,-0.000349596,0.43952471,0.748964787,-0.295442134,0.474725008,0.813994706,-0.168850198,0.487175137,0.680027544,-0.30439648,0.49244222,0.765535712,-0.063483216,0.505772412,0.74444139,-0.328387141,0.50404036,0.752089381,-0.166226342,0.513498902,0.758565187,-0.330454469,0.510259449,0.750076711,-0.176920027,0.501655579,0.767840326,-0.338659585,0.508318782,0.750001967,-0.185509011,0.498479754,0.765197158,-0.3348822,0.50354296,0.748004973,-0.174652457,0.464415044,0.659430802,-0.0794755,0.483314693,0.695626378,0.05622131,0.498008072,0.634551704,-0.029100642,0.521734178,0.685317397,0.051374529,0.502087057,0.610632896,0.109785363,0.535495102,0.642464697,0.14950183,0.497564912,0.605682433,0.114338107,0.532068372,0.63007611,0.15294224,0.525579512,0.592606127,0.116426244,0.561664402,0.63280952,0.166164309,0
0.535887301,0.22752361,-0.001509307,0.531032681,0.217710853,0.001845878,0.530178607,0.217538506,-0.002952905,0.52929157,0.21737361,-0.001314547,0.52962631,0.217520982,0.000131696,0.527804852,0.217028663,-0.000325747,0.526023507,0.216574594,-0.000428617,0.518513381,0.220268562,0.000681451,0.514147878,0.220184013,-0.00023395,0.530669928,0.237622842,0.000905269,0.528442681,0.237059981,-4.26E-05,0.51466459,0.279463142,0.009549823,0.489117563,0.27511549,-0.10482464,0.51442802,0.358713269,0.059365373,0.490204334,0.362631083,-0.140123338,0.526994526,0.415997356,0.106317565,0.513709664,0.431978464,-0.15324074,0.530709863,0.434953719,0.122101836,0.51592803,0.454015493,-0.162174731,0.532577693,0.433954209,0.115961276,0.524175346,0.450931817,-0.162843093,0.530310631,0.427438378,0.116583295,0.522814989,0.443630934,-0.159865871,0.510656238,0.423368543,0.038550477,0.494217068,0.424182802,-0.05901904,0.516626537,0.535791874,0.107803814,0.505979598,0.539396107,-0.118583664,0.50334686,0.637805104,0.116579577,0.491307318,0.647769213,-0.068548679,0.49436155,0.656751513,0.124822073,0.481582284,0.665723443,-0.065023489,0.531832933,0.663516402,0.126656935,0.513508916,0.678220272,-0.085065916,0
0.493856311,0.806718707,-0.000404492,0.485932529,0.817333817,0.00090816,0.482603848,0.816394329,-0.001651735,0.479306668,0.815418303,-0.001157976,0.492254257,0.821231008,-0.000215245,0.493646264,0.822853506,-0.000532373,0.495014369,0.824497938,-0.000313704,0.46570152,0.812832415,0.001238331,0.486171842,0.824083209,2.23E-05,0.485215843,0.794638515,-0.000124659,0.492458344,0.798368454,-0.000215073,0.444154054,0.752375126,-0.263396233,0.473691493,0.811108112,-0.13339588,0.488271654,0.69102037,-0.27870658,0.490148306,0.767512202,-0.01758299,0.505372882,0.755996943,-0.297222733,0.512161016,0.747695327,-0.124956921,0.512295604,0.770422995,-0.2929793,0.521098554,0.742915392,-0.132912278,0.500395298,0.778143644,-0.300215513,0.518364191,0.740985453,-0.142837614,0.497318834,0.775136471,-0.299749583,0.512401044,0.740631461,-0.131307736,0.458092421,0.656508207,-0.065665111,0.473873079,0.695311606,0.059550181,0.500679135,0.652539253,-0.14116995,0.522250056,0.706329525,0.007211302,0.509898186,0.610679388,-0.005919341,0.531022549,0.650561988,0.122150272,0.505923629,0.602113903,0.003486641,0.525128722,0.635780752,0.133235276,0.536056995,0.592756152,0.003259528,0.562353253,0.640794098,0.150941417,0
0.491195202,0.808555543,-0.000241324,0.484025627,0.816919148,0.000332074,0.48084265,0.815777063,-0.0015077,0.477700025,0.814619482,-0.000551087,0.489749908,0.820904255,-0.00028983,0.491078943,0.822629392,-0.000695585,0.492392927,0.824382663,-0.000595618,0.46502012,0.811464965,0.001194463,0.484199315,0.8240183,-7.06E-05,0.482689083,0.796875477,-0.000363384,0.489674479,0.801168501,-0.000510961,0.448114604,0.755862713,-0.221408248,0.462526172,0.810939193,-0.097446024,0.488366336,0.692677438,-0.218562111,0.479125202,0.768671751,-0.004054433,0.514614224,0.740105033,-0.235035077,0.507831097,0.759650588,-0.087370865,0.523185849,0.748110354,-0.225103676,0.517500579,0.758939743,-0.095773093,0.514762878,0.756983101,-0.233126566,0.514007509,0.758016407,-0.102113068,0.510187149,0.755227566,-0.23308745,0.5093593,0.755435288,-0.091255352,0.450384527,0.663052917,-0.056876563,0.458721817,0.701098025,0.058041483,0.505761147,0.67245543,-0.123089246,0.513066709,0.725699365,0.033372458,0.50717175,0.618709564,-0.021376254,0.517188191,0.662919223,0.117337458,0.500278592,0.609035194,-0.009169552,0.509876013,0.648566365,0.129398912,0.537516654,0.602003574,0.005903099,0.546481729,0.648193538,0.155732572,0
0.490203291,0.803328991,-0.000294971,0.482211202,0.815737545,0.000536991,0.478453487,0.815127254,-0.001933144,0.474717528,0.814476848,-0.000923539,0.489814013,0.819352508,-0.00041823,0.491754174,0.821092725,-0.000629009,0.493688762,0.822850645,-0.000400438,0.460859776,0.814899087,0.001309925,0.486087173,0.825040162,-0.000146468,0.480553001,0.792448938,-0.000310202,0.48923254,0.796059728,-0.000446371,0.437096506,0.756684482,-0.256487697,0.475548744,0.810160518,-0.130161449,0.485725254,0.686641753,-0.285608619,0.491448313,0.755116105,-0.047089655,0.507931888,0.750325739,-0.301056802,0.501338482,0.743491173,-0.150291443,0.515542924,0.764553905,-0.306198031,0.507507086,0.74283272,-0.15625526,0.504858434,0.772695363,-0.312810719,0.504166842,0.744391382,-0.161671206,0.501776457,0.76930654,-0.310314238,0.499215364,0.742552042,-0.153097227,0.454115987,0.65222913,-0.066164106,0.474579066,0.688745975,0.05932495,0.506083965,0.648173571,-0.105549239,0.527288914,0.70153904,0.03073021,0.505833089,0.614208877,0.007383418,0.52143085,0.651234686,0.142030329,0.49981007,0.607987761,0.021994492,0.514323354,0.640031278,0.152881309,0.53113389,0.595281184,0.041102707,0.545314431,0.636556327,0.177272424,0
0.490203291,0.803328991,-0.000294971,0.482211202,0.815737545,0.000536991,0.478453487,0.815127254,-0.001933144,0.474717528,0.814476848,-0.000923539,0.489814013,0.819352508,-0.00041823,0.491754174,0.821092725,-0.000629009,0.493688762,0.822850645,-0.000400438,0.460859776,0.814899087,0.001309925,0.486087173,0.825040162,-0.000146468,0.480553001,0.792448938,-0.000310202,0.48923254,0.796059728,-0.000446371,0.437096506,0.756684482,-0.256487697,0.475548744,0.810160518,-0.130161449,0.485725254,0.686641753,-0.285608619,0.491448313,0.755116105,-0.047089655,0.507931888,0.750325739,-0.301056802,0.501338482,0.743491173,-0.150291443,0.515542924,0.764553905,-0.306198031,0.507507086,0.74283272,-0.15625526,0.504858434,0.772695363,-0.312810719,0.504166842,0.744391382,-0.161671206,0.501776457,0.76930654,-0.310314238,0.499215364,0.742552042,-0.153097227,0.454115987,0.65222913,-0.066164106,0.474579066,0.688745975,0.05932495,0.506083965,0.648173571,-0.105549239,0.527288914,0.70153904,0.03073021,0.505833089,0.614208877,0.007383418,0.52143085,0.651234686,0.142030329,0.49981007,0.607987761,0.021994492,0.514323354,0.640031278,0.152881309,0.53113389,0.595281184,0.041102707,0.545314431,0.636556327,0.177272424,0
0.490203291,0.803328991,-0.000294971,0.482211202,0.815737545,0.000536991,0.478453487,0.815127254,-0.001933144,0.474717528,0.814476848,-0.000923539,0.489814013,0.819352508,-0.00041823,0.491754174,0.821092725,-0.000629009,0.493688762,0.822850645,-0.000400438,0.460859776,0.814899087,0.001309925,0.486087173,0.825040162,-0.000146468,0.480553001,0.792448938,-0.000310202,0.48923254,0.796059728,-0.000446371,0.437096506,0.756684482,-0.256487697,0.475548744,0.810160518,-0.130161449,0.485725254,0.686641753,-0.285608619,0.491448313,0.755116105,-0.047089655,0.507931888,0.750325739,-0.301056802,0.501338482,0.743491173,-0.150291443,0.515542924,0.764553905,-0.306198031,0.507507086,0.74283272,-0.15625526,0.504858434,0.772695363,-0.312810719,0.504166842,0.744391382,-0.161671206,0.501776457,0.76930654,-0.310314238,0.499215364,0.742552042,-0.153097227,0.454115987,0.65222913,-0.066164106,0.474579066,0.688745975,0.05932495,0.506083965,0.648173571,-0.105549239,0.527288914,0.70153904,0.03073021,0.505833089,0.614208877,0.007383418,0.52143085,0.651234686,0.142030329,0.49981007,0.607987761,0.021994492,0.514323354,0.640031278,0.152881309,0.53113389,0.595281184,0.041102707,0.545314431,0.636556327,0.177272424,0
0.535887301,0.22752361,-0.001509307,0.531032681,0.217710853,0.001845878,0.530178607,0.217538506,-0.002952905,0.52929157,0.21737361,-0.001314547,0.52962631,0.217520982,0.000131696,0.527804852,0.217028663,-0.000325747,0.526023507,0.216574594,-0.000428617,0.518513381,0.220268562,0.000681451,0.514147878,0.220184013,-0.00023395,0.530669928,0.237622842,0.000905269,0.528442681,0.237059981,-4.26E-05,0.51466459,0.279463142,0.009549823,0.489117563,0.27511549,-0.10482464,0.51442802,0.358713269,0.059365373,0.490204334,0.362631083,-0.140123338,0.526994526,0.415997356,0.106317565,0.513709664,0.431978464,-0.15324074,0.530709863,0.434953719,0.122101836,0.51592803,0.454015493,-0.162174731,0.532577693,0.433954209,0.115961276,0.524175346,0.450931817,-0.162843093,0.530310631,0.427438378,0.116583295,0.522814989,0.443630934,-0.159865871,0.510656238,0.423368543,0.038550477,0.494217068,0.424182802,-0.05901904,0.516626537,0.535791874,0.107803814,0.505979598,0.539396107,-0.118583664,0.50334686,0.637805104,0.116579577,0.491307318,0.647769213,-0.068548679,0.49436155,0.656751513,0.124822073,0.481582284,0.665723443,-0.065023489,0.531832933,0.663516402,0.126656935,0.513508916,0.678220272,-0.085065916,0
