Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,LABEL
0.482731164,0.202461883,-0.001185651,0.486263037,0.18602705,0.001639391,0.490221441,0.184696704,-0.00302936,0.494144797,0.183379352,-0.000571108,0.475887954,0.188094378,0.000504899,0.471916616,0.188322514,-8.62E-05,0.467948467,0.188599601,-4.25E-05,0.497589052,0.183769852,0.000102527,0.46205014,0.190512225,0.000198115,0.490118593,0.209468022,0.000349569,0.475362539,0.212360039,-0.000488291,0.509964526,0.235359386,-0.09469977,0.450628996,0.249888539,-0.186351687,0.519543409,0.31702742,-0.003266792,0.453993946,0.346545398,-0.173581004,0.528785288,0.386026293,0.025136301,0.468127131,0.424384356,-0.213173985,0.532384396,0.409525275,0.037020843,0.465650886,0.44669947,-0.211045742,0.531295836,0.409832209,0.028949544,0.474512011,0.445596963,-0.219773829,0.525671124,0.402439535,0.029234769,0.477357149,0.436778605,-0.216772303,0.501223326,0.400392026,0.043889627,0.473595738,0.406115353,-0.048884906,0.494937688,0.499889344,0.227462932,0.475563467,0.506875694,0.113522388,0.47865504,0.581712544,0.351165235,0.466801077,0.594493032,0.230964795,0.468710959,0.596279025,0.350993037,0.457470894,0.609817386,0.231659815,0.503959358,0.614501476,0.340929717,0.487420082,0.63224715,0.228598073,0
0.508488238,0.194996044,-0.001810726,0.510176241,0.179786235,0.002045815,0.51329273,0.179228604,-0.002859367,0.516377032,0.178691983,-0.00111367,0.500565708,0.180187061,-2.56E-05,0.496245563,0.179934934,-0.000430767,0.491942406,0.179740354,0.000303272,0.512400985,0.181717932,0.000565302,0.481389403,0.183573633,-0.00098395,0.511265457,0.206002682,0.000790758,0.498104811,0.206683561,-0.001196815,0.500107586,0.237085432,-0.05861574,0.474792421,0.248907223,-0.195172876,0.503196597,0.322533488,0.022977887,0.472466111,0.349576324,-0.22553505,0.518173158,0.37276727,0.061168574,0.500210464,0.413791567,-0.245400265,0.522738934,0.390176922,0.073257893,0.503450334,0.43550244,-0.249334961,0.526413858,0.3888129,0.067562796,0.512467921,0.42680496,-0.251500517,0.522928119,0.384499848,0.070293508,0.509708047,0.420315623,-0.249320015,0.497321248,0.406747371,0.047637399,0.487153053,0.414535761,-0.071797229,0.49495697,0.523608625,0.181305096,0.492738366,0.535841107,-0.114278845,0.482845992,0.624031663,0.257861763,0.477545112,0.651953042,-0.090009652,0.474061042,0.645201027,0.267602742,0.466168433,0.674353778,-0.083463587,0.519936204,0.650262594,0.287884265,0.509200573,0.68577075,-0.08413554,0
0.543937862,0.818960249,-0.000213752,0.544744968,0.837928176,0.001315423,0.541240871,0.841055512,-0.001630089,0.53772521,0.844166756,-0.000346617,0.553288043,0.834512591,0.000139152,0.55560106,0.834871411,0.000824243,0.557954907,0.835252285,-0.001218962,0.525275409,0.864376545,-0.000467359,0.552833498,0.851427495,0.000950527,0.528991103,0.823467612,-0.000691973,0.537618697,0.818870187,-0.000499796,0.450690985,0.85360837,-0.287934154,0.530888498,0.842867851,-0.16136767,0.397417992,0.764894307,-0.309918821,0.508230567,0.778316259,-0.029921267,0.462994337,0.731664002,-0.350885302,0.497707814,0.746185899,-0.072004005,0.479944885,0.718388915,-0.364174604,0.495059669,0.737368286,-0.075547487,0.485678405,0.738426983,-0.368615955,0.493673831,0.742038667,-0.082224354,0.480931431,0.74378413,-0.365822852,0.4909904,0.747298419,-0.075323232,0.422432125,0.730408788,-0.065552495,0.46169737,0.733150005,0.058129575,0.416527539,0.641140103,0.184672177,0.445808768,0.667385459,0.310186058,0.421687961,0.592950821,0.487254292,0.419900864,0.649979055,0.474385023,0.417785436,0.594336569,0.452252537,0.411767423,0.653922439,0.456994623,0.432068378,0.544742346,0.381743282,0.419431835,0.612522423,0.426916778,0
0.543267965,0.816602588,-0.000133618,0.543839157,0.833162129,0.000445811,0.540332317,0.835925102,-0.001749286,0.536832452,0.838668883,-0.000236035,0.552243114,0.830464125,6.83E-05,0.554537654,0.831020117,0.00019483,0.556866705,0.831561446,-0.001134839,0.525363088,0.85758388,-0.000258571,0.552530944,0.847248018,0.00043298,0.528979242,0.820710182,-0.000906398,0.537683189,0.816972196,-0.000522002,0.453449398,0.850049794,-0.296134174,0.525938272,0.845516741,-0.159088552,0.39718613,0.76173532,-0.305887312,0.497120798,0.773489594,-0.047639679,0.465895116,0.726133049,-0.356510162,0.505472779,0.754508495,-0.118272148,0.481741905,0.713956356,-0.370489389,0.509435594,0.755801439,-0.126920208,0.488457292,0.732944846,-0.374289185,0.511574984,0.759366155,-0.131790116,0.483975053,0.737230241,-0.371501356,0.506071746,0.76025486,-0.124150425,0.41916877,0.739857912,-0.072593033,0.456699431,0.746413171,0.062222973,0.41528517,0.655837417,0.171465904,0.44726935,0.676437795,0.289424092,0.417991668,0.599035203,0.381816357,0.430682898,0.643935323,0.411846101,0.412138492,0.596792936,0.359253466,0.423116118,0.643290639,0.399187118,0.433532238,0.557070255,0.312482297,0.438731283,0.60933274,0.37833935,0
0.543213844,0.820225954,-0.000143941,0.545455933,0.838609338,0.001376678,0.542219639,0.841995597,-0.001872077,0.538989425,0.845332623,-0.000348805,0.553234041,0.83471632,0.00082297,0.555000663,0.83494854,0.000667239,0.556824446,0.835160911,-0.000293062,0.527270436,0.865502119,-0.00014602,0.551695228,0.850749433,0.000941589,0.528271258,0.824998617,-0.001067508,0.535907269,0.819582701,-0.000589114,0.447512269,0.85391587,-0.289871991,0.526631117,0.846781433,-0.157291085,0.396441936,0.760589242,-0.304011852,0.497938752,0.780685902,-0.009427044,0.464142054,0.730018735,-0.338507146,0.497876018,0.751028538,-0.074981228,0.481723309,0.718551219,-0.340478361,0.500613213,0.746498108,-0.074046679,0.489468753,0.740488291,-0.343693197,0.502273142,0.747410953,-0.083198823,0.485675693,0.746181667,-0.343290001,0.497384965,0.750727594,-0.072348915,0.411608905,0.727676749,-0.067721561,0.450452358,0.732241631,0.058535416,0.41821447,0.650203168,0.197010055,0.44022882,0.670609236,0.317016363,0.424152195,0.600349426,0.567153454,0.420587033,0.637285054,0.597296238,0.419461936,0.600429654,0.521100819,0.411808789,0.637707412,0.56667757,0.436542332,0.556260943,0.437217832,0.429312646,0.595167816,0.50829643,0
0.531448781,0.830014706,-0.000922397,0.528174937,0.849912822,0.000623901,0.5228737,0.852638364,-0.001553688,0.517606974,0.855354548,3.99E-05,0.540691376,0.845742822,-2.29E-05,0.545666933,0.844883382,0.000485143,0.550633907,0.843983948,-0.001572173,0.506339788,0.858273149,-8.70E-05,0.551576972,0.843078256,-0.000540719,0.517470658,0.824493408,-0.000152822,0.535098493,0.818261683,0.000133767,0.477185577,0.821181893,-0.235040531,0.530046821,0.815874457,-0.172716156,0.41990912,0.761289597,-0.202917308,0.50564301,0.766174674,-0.045379397,0.469102979,0.73318994,-0.253150702,0.495557278,0.746051908,-0.14725703,0.48131305,0.720970333,-0.247185305,0.492233783,0.737256706,-0.143350318,0.485831946,0.737617493,-0.250883341,0.494640172,0.738435745,-0.152285129,0.481083542,0.742867589,-0.252287447,0.493477911,0.743805408,-0.144267336,0.464587539,0.723719835,-0.054475419,0.489401937,0.728692472,0.038573116,0.446541041,0.656039357,0.066455215,0.489405721,0.687684596,0.198972017,0.439720452,0.59867835,0.062253486,0.472157776,0.676361084,0.226467863,0.436588407,0.598002613,0.070330173,0.464847922,0.679318607,0.23269397,0.44827491,0.547311664,0.101052433,0.475530297,0.643616319,0.29057008,0
0.542211354,0.815734029,-0.000359981,0.544181883,0.833867073,0.001146314,0.541022837,0.837415755,-0.001562056,0.537877798,0.840933502,0.000145569,0.551837206,0.82925415,0.000110478,0.553955138,0.829102099,0.000383449,0.556114614,0.828955233,-0.001407426,0.527681291,0.862209678,-0.000121645,0.552362204,0.84510392,0.000754405,0.528321743,0.822552741,-0.001245109,0.536351025,0.816440344,0.000135713,0.453844398,0.859299839,-0.332362503,0.534620464,0.843204498,-0.190760672,0.399646729,0.770371556,-0.343657225,0.508540213,0.780026138,-0.060776819,0.46240297,0.735830963,-0.395485669,0.492748946,0.736412048,-0.134593278,0.479054213,0.720592141,-0.40598309,0.488879561,0.722352505,-0.150161594,0.48425895,0.742452383,-0.411804199,0.487402439,0.726090491,-0.161579803,0.480096638,0.747891009,-0.407387793,0.485547781,0.733473241,-0.151687726,0.414238811,0.755079567,-0.087612338,0.455276042,0.751171887,0.066061631,0.420677662,0.672894835,0.067882068,0.450202137,0.664801002,0.224772215,0.422779441,0.601424992,0.282902628,0.423778802,0.649964809,0.408008158,0.416838944,0.597406209,0.27228421,0.414863199,0.652853549,0.399207801,0.43551144,0.553287148,0.232145414,0.427008897,0.613940597,0.388290644,0
0.547854364,0.813791633,-9.69E-07,0.547099292,0.832574964,0.000859545,0.543326557,0.835315049,-0.001799916,0.539546013,0.838053465,-0.000167738,0.556372821,0.829872429,-0.000215765,0.558752537,0.830681205,0.000325507,0.561171651,0.831534386,-0.001362019,0.526189983,0.859242082,-0.000394687,0.555897057,0.849022448,0.000957254,0.532426536,0.817782581,-0.001193094,0.541531324,0.814271688,-0.00037535,0.448591769,0.851984024,-0.37339735,0.532171607,0.845770836,-0.220196158,0.39260149,0.76319021,-0.377784342,0.50585568,0.782292306,-0.097407162,0.466726243,0.727477431,-0.444276333,0.503276348,0.746090949,-0.167767763,0.484700024,0.716407657,-0.464758098,0.504282117,0.740588009,-0.180125892,0.490217805,0.737165511,-0.470064789,0.503585279,0.743990421,-0.187114671,0.485354215,0.741493821,-0.464208335,0.499396712,0.747612953,-0.178314388,0.418871194,0.736888826,-0.098027624,0.460564345,0.742353916,0.070965514,0.417646438,0.64868319,0.203877583,0.450734049,0.673043013,0.339571953,0.422457159,0.600607038,0.474678785,0.43324095,0.646796763,0.470631242,0.418863416,0.60203743,0.447068989,0.4263632,0.649305999,0.458653927,0.433967501,0.55238843,0.390084356,0.436694056,0.608134627,0.444060415,0
0.542729914,0.813830078,-8.41E-05,0.543471396,0.834910512,0.000582926,0.539752364,0.838689029,-0.001612614,0.53601861,0.842450321,-0.000105649,0.552636087,0.82993269,2.62E-05,0.555172086,0.829896808,0.000416305,0.557738662,0.829887688,-0.001210474,0.523141921,0.864567995,-0.000498539,0.552711844,0.846751392,0.000669312,0.52683723,0.819899321,-0.001213489,0.536425829,0.813650489,-0.00047074,0.448307097,0.859146655,-0.342751592,0.529657304,0.835479379,-0.200897962,0.397218227,0.763818622,-0.368729889,0.501118064,0.768154323,-0.101241387,0.464062214,0.733660877,-0.407574385,0.494265139,0.73701942,-0.1637564,0.481883645,0.722842276,-0.431665063,0.492721915,0.730486333,-0.17888239,0.485183835,0.743609607,-0.43626681,0.492717028,0.734306931,-0.185101852,0.480986714,0.747751653,-0.430668473,0.489178389,0.739936233,-0.177094787,0.417329192,0.747541606,-0.086379476,0.457140416,0.745328069,0.066604607,0.414739132,0.651875854,0.197751164,0.44729194,0.665673494,0.321262568,0.424226433,0.604425073,0.466830671,0.430783182,0.643032014,0.426710367,0.420328379,0.606717885,0.439005941,0.42375949,0.647245765,0.417298257,0.436740011,0.555723965,0.387986511,0.434978008,0.603126049,0.411847889,0
0.541824222,0.815077662,-0.00025967,0.540803909,0.834325433,0.000219046,0.536784828,0.837375939,-0.001689867,0.532762051,0.840399325,0.000162891,0.55057174,0.830982447,-0.000306377,0.553321004,0.831406593,0.000111757,0.55609864,0.831825614,-0.001529179,0.519773602,0.860079408,-0.000297758,0.551652551,0.847537696,0.000416652,0.526441276,0.818698645,-0.001196345,0.53685993,0.814113677,-8.33E-05,0.448105663,0.85294503,-0.362991333,0.531377077,0.845140755,-0.214477465,0.393556654,0.760717809,-0.363869786,0.501731277,0.781378865,-0.117674433,0.465798378,0.732408106,-0.416011304,0.493485719,0.73653245,-0.20756197,0.482761651,0.722504616,-0.435753942,0.493537962,0.726191461,-0.226807907,0.488021821,0.744073808,-0.440423131,0.492010653,0.729187131,-0.235008284,0.483590215,0.747641802,-0.43528533,0.487782031,0.734353065,-0.225597113,0.416534543,0.752472341,-0.100922711,0.459320009,0.754867315,0.070645913,0.416856229,0.66638279,0.099290237,0.454919964,0.680400252,0.250247121,0.419047475,0.613588512,0.284862012,0.434496135,0.664128959,0.359720349,0.414427638,0.61363101,0.273478299,0.426717192,0.667296529,0.358445406,0.433719933,0.565935612,0.246495381,0.438432097,0.629468083,0.367411226,0
