Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,LABEL
0.531492591,0.176866055,0.000159651,0.525870919,0.166781381,0.001165513,0.523331761,0.167975724,-0.001443657,0.520705521,0.16926001,-0.000219871,0.531942546,0.164239898,-0.000620985,0.533645749,0.163558215,-0.00128716,0.535444498,0.1628194,-0.000679038,0.515808821,0.177981198,0.000528553,0.536349714,0.168869913,-0.000984781,0.527694285,0.190716416,-0.00060237,0.533688664,0.18774803,-0.000538166,0.487287372,0.252964646,-0.050943077,0.564881384,0.233398259,-0.084176362,0.480006725,0.339376062,-0.045196641,0.576754153,0.324031591,-0.103824034,0.477068275,0.413907886,-0.036993347,0.581428647,0.407636166,-0.124791346,0.478508532,0.436039746,-0.040109091,0.583176613,0.433050931,-0.123384215,0.482168138,0.438570112,-0.03798971,0.583342373,0.435107589,-0.114888571,0.483828932,0.432119489,-0.040452626,0.580886722,0.428457081,-0.117586181,0.527409792,0.410096109,0.006533768,0.569291711,0.391388893,-0.010051333,0.516691744,0.509736538,0.119137362,0.557990372,0.497952044,0.172739699,0.524306595,0.616717756,0.144211754,0.553366244,0.609387755,0.174877137,0.524183154,0.637074828,0.145011485,0.549253702,0.633271933,0.182005122,0.515638232,0.628192663,0.152577519,0.548841476,0.617956221,0.207976818,0
0.493436337,0.809105873,5.41E-06,0.482821465,0.82566756,0.002857435,0.477748156,0.825703144,-0.002129388,0.472651601,0.825789452,-0.001654796,0.49537608,0.82867682,0.000312646,0.499376714,0.830881774,0.002336056,0.503371119,0.833087504,-0.002520776,0.459619433,0.836963415,-0.000696255,0.503947437,0.846963942,0.000449781,0.484786808,0.805012822,0.002527931,0.498698503,0.80834341,-0.000146315,0.425514281,0.82630825,-0.353324562,0.537885189,0.844775438,-0.38175267,0.36740759,0.79888469,-0.369796842,0.596626699,0.7900998,-0.323408872,0.313550293,0.765264809,-0.445831031,0.656768799,0.74192661,-0.387458563,0.294590503,0.764503777,-0.477919698,0.674364865,0.736994624,-0.428147167,0.29431802,0.763558507,-0.487046778,0.678469002,0.733779073,-0.447975218,0.303607553,0.760957003,-0.481594622,0.667438507,0.732326806,-0.437050313,0.472189397,0.71446836,-0.010360371,0.527779162,0.727450907,-0.00369936,0.457841724,0.634437919,0.30078581,0.553806901,0.648859262,0.261506557,0.447471052,0.590018213,0.36990571,0.57556963,0.600664973,0.281934053,0.450824916,0.591961145,0.378088295,0.574730814,0.601928532,0.298354059,0.442889661,0.542898118,0.400354087,0.587362707,0.552052557,0.332356006,0
0.490682423,0.806191444,-0.000189716,0.480278462,0.82273978,0.002828689,0.47518751,0.822624564,-0.002228147,0.470080286,0.822551966,-0.001711608,0.493261665,0.826103151,0.000332315,0.497555017,0.828469992,0.002270452,0.501843929,0.830824852,-0.002353731,0.458876997,0.832478046,-0.000716618,0.504644573,0.843844295,0.000590392,0.482898444,0.801113129,0.002421241,0.497712225,0.805104494,-0.000319638,0.429086834,0.819810867,-0.337766349,0.537584007,0.839214683,-0.371462852,0.368890464,0.792698801,-0.359047771,0.595856607,0.787553668,-0.313528001,0.313538909,0.762027442,-0.431952417,0.655484319,0.743191719,-0.37998715,0.294195771,0.761822939,-0.464282125,0.673486948,0.739189744,-0.42024976,0.293426454,0.762116969,-0.473272651,0.677560031,0.735999823,-0.440149456,0.302752674,0.759418428,-0.467931479,0.666168272,0.734221101,-0.429510862,0.473057866,0.710460126,-0.011226727,0.526716411,0.723305345,-0.002571704,0.45911026,0.636122227,0.306886435,0.553827941,0.650182545,0.262979001,0.449837148,0.588520646,0.391823411,0.577254355,0.600762129,0.30726546,0.453264356,0.589866459,0.396483481,0.576329827,0.601358056,0.318188161,0.444959879,0.540758848,0.407918721,0.589846611,0.553207457,0.341188908,0
0.486611366,0.80964756,-0.000497683,0.477246523,0.82749027,0.003300446,0.471977413,0.828323007,-0.002300157,0.466681242,0.829183459,-0.002095504,0.490816802,0.828493834,0.00049959,0.495439798,0.829896688,0.002153735,0.500067413,0.831324697,-0.002290198,0.455791295,0.839040279,-0.000373494,0.503269672,0.842109084,0.000840275,0.47735551,0.806120217,0.002135539,0.493440598,0.806868315,-0.000359575,0.422347724,0.825964093,-0.350754201,0.534615695,0.836444974,-0.39576754,0.36431694,0.793364286,-0.365724444,0.595429063,0.780923188,-0.348916322,0.311833858,0.761253893,-0.43950069,0.659773886,0.743419886,-0.411232978,0.292307019,0.759632826,-0.474980086,0.678691804,0.74067086,-0.448581308,0.29282397,0.761662781,-0.485734254,0.682304084,0.737838268,-0.467589557,0.301996589,0.758316457,-0.479492188,0.670858443,0.735164642,-0.456668466,0.46779114,0.711484909,-0.000709908,0.520742595,0.721837699,-0.009304311,0.456393719,0.639756262,0.348522007,0.544915318,0.655094743,0.267678946,0.454949826,0.597782135,0.475120038,0.566811383,0.605692446,0.335223675,0.459963024,0.598860502,0.473520458,0.566525877,0.607095838,0.348140776,0.446680903,0.549614191,0.478147,0.578322589,0.557638466,0.369959027,0
0.49200353,0.809280574,-1.35E-05,0.481692076,0.826054454,0.003184034,0.476574004,0.825839758,-0.002157503,0.471421361,0.825649142,-0.001973248,0.494454861,0.829294324,0.000523678,0.498737097,0.831429839,0.002269217,0.503016472,0.83356446,-0.00244991,0.460155249,0.833158374,-0.000694407,0.505033493,0.843691587,0.000767825,0.483596116,0.802987754,0.002247736,0.498847276,0.806815863,-0.00012264,0.42872569,0.817065716,-0.359752685,0.538636684,0.8382532,-0.392444074,0.369745851,0.78952229,-0.384081692,0.59810251,0.786499083,-0.338062018,0.313330352,0.762415051,-0.453561246,0.658255458,0.743719339,-0.402998328,0.294322968,0.762133121,-0.48662132,0.675360739,0.739457607,-0.441707522,0.29309997,0.7645666,-0.497052819,0.679863572,0.736040115,-0.462233156,0.302101076,0.762022913,-0.491348892,0.668930173,0.734117866,-0.450315028,0.4755373,0.708765864,-0.018701097,0.529057384,0.722987056,0.000993515,0.462069958,0.633804321,0.330114871,0.552961171,0.652189612,0.28636688,0.456802398,0.593355775,0.442468047,0.571469307,0.60528183,0.365530729,0.460775822,0.59554559,0.44464156,0.570761561,0.607383072,0.375215828,0.450388134,0.544939399,0.448657423,0.580931246,0.555485129,0.391573519,0
0.49200353,0.809280574,-1.35E-05,0.481692076,0.826054454,0.003184034,0.476574004,0.825839758,-0.002157503,0.471421361,0.825649142,-0.001973248,0.494454861,0.829294324,0.000523678,0.498737097,0.831429839,0.002269217,0.503016472,0.83356446,-0.00244991,0.460155249,0.833158374,-0.000694407,0.505033493,0.843691587,0.000767825,0.483596116,0.802987754,0.002247736,0.498847276,0.806815863,-0.00012264,0.42872569,0.817065716,-0.359752685,0.538636684,0.8382532,-0.392444074,0.369745851,0.78952229,-0.384081692,0.59810251,0.786499083,-0.338062018,0.313330352,0.762415051,-0.453561246,0.658255458,0.743719339,-0.402998328,0.294322968,0.762133121,-0.48662132,0.675360739,0.739457607,-0.441707522,0.29309997,0.7645666,-0.497052819,0.679863572,0.736040115,-0.462233156,0.302101076,0.762022913,-0.491348892,0.668930173,0.734117866,-0.450315028,0.4755373,0.708765864,-0.018701097,0.529057384,0.722987056,0.000993515,0.462069958,0.633804321,0.330114871,0.552961171,0.652189612,0.28636688,0.456802398,0.593355775,0.442468047,0.571469307,0.60528183,0.365530729,0.460775822,0.59554559,0.44464156,0.570761561,0.607383072,0.375215828,0.450388134,0.544939399,0.448657423,0.580931246,0.555485129,0.391573519,0
0.490923494,0.80514586,2.71E-06,0.480715007,0.82190758,0.002840567,0.475295216,0.82202965,-0.00220169,0.469838977,0.822176456,-0.001973064,0.494631767,0.82468456,0.000839696,0.499293834,0.826668262,0.002026205,0.50393784,0.828657508,-0.002656346,0.457722366,0.831693172,-0.000333067,0.507002354,0.840173483,0.000710069,0.481912822,0.799847007,0.002013364,0.497955084,0.802804172,0.000349789,0.424725741,0.819335461,-0.396850049,0.541846752,0.836251616,-0.421889633,0.36770165,0.788438439,-0.409335792,0.600666225,0.781595528,-0.347641915,0.312701732,0.757358491,-0.481950849,0.658871949,0.745497644,-0.425841838,0.294071734,0.757199287,-0.516011477,0.675942421,0.744881094,-0.460452735,0.293541014,0.758222342,-0.52733171,0.681104481,0.741697192,-0.481271237,0.30288431,0.755129218,-0.519501925,0.669854939,0.737915337,-0.468564689,0.469651312,0.7073434,-0.035203084,0.525835216,0.719024956,0.009255519,0.456358135,0.631690323,0.307623982,0.55189085,0.645893931,0.272912651,0.452791214,0.593913198,0.398205251,0.569445312,0.601237833,0.354970932,0.457692325,0.597775936,0.405459523,0.566991329,0.603856981,0.370237738,0.443922073,0.54228121,0.421180874,0.584218085,0.550991118,0.398321927,0
0.490923494,0.80514586,2.71E-06,0.480715007,0.82190758,0.002840567,0.475295216,0.82202965,-0.00220169,0.469838977,0.822176456,-0.001973064,0.494631767,0.82468456,0.000839696,0.499293834,0.826668262,0.002026205,0.50393784,0.828657508,-0.002656346,0.457722366,0.831693172,-0.000333067,0.507002354,0.840173483,0.000710069,0.481912822,0.799847007,0.002013364,0.497955084,0.802804172,0.000349789,0.424725741,0.819335461,-0.396850049,0.541846752,0.836251616,-0.421889633,0.36770165,0.788438439,-0.409335792,0.600666225,0.781595528,-0.347641915,0.312701732,0.757358491,-0.481950849,0.658871949,0.745497644,-0.425841838,0.294071734,0.757199287,-0.516011477,0.675942421,0.744881094,-0.460452735,0.293541014,0.758222342,-0.52733171,0.681104481,0.741697192,-0.481271237,0.30288431,0.755129218,-0.519501925,0.669854939,0.737915337,-0.468564689,0.469651312,0.7073434,-0.035203084,0.525835216,0.719024956,0.009255519,0.456358135,0.631690323,0.307623982,0.55189085,0.645893931,0.272912651,0.452791214,0.593913198,0.398205251,0.569445312,0.601237833,0.354970932,0.457692325,0.597775936,0.405459523,0.566991329,0.603856981,0.370237738,0.443922073,0.54228121,0.421180874,0.584218085,0.550991118,0.398321927,0
0.489337713,0.806473672,-5.23E-05,0.478794903,0.822768331,0.003016733,0.473405153,0.823062658,-0.002350499,0.467987776,0.823388815,-0.002077508,0.49256742,0.825318277,0.000984596,0.497095406,0.827319145,0.00217497,0.501620471,0.829328895,-0.002238817,0.455280066,0.83504045,-0.000341933,0.504402161,0.843108296,0.000825689,0.480120867,0.803669095,0.001951036,0.495925337,0.806343794,0.000232433,0.422592163,0.826725602,-0.364633679,0.540386915,0.842577577,-0.38945365,0.367296755,0.789048553,-0.357418567,0.599305689,0.781284332,-0.302538157,0.312526315,0.756079793,-0.426231623,0.658744812,0.746114075,-0.385736227,0.293141305,0.755624473,-0.461655438,0.676870465,0.746074975,-0.415556937,0.291739285,0.756693959,-0.472713709,0.681989133,0.744210601,-0.435530335,0.301698685,0.753647506,-0.46676138,0.670401692,0.740383625,-0.42436868,0.469356477,0.710764349,-0.026192281,0.524959505,0.72200191,0.005055526,0.455306739,0.631668806,0.30420509,0.550752044,0.649233401,0.256881744,0.451673776,0.595457852,0.422168642,0.569114447,0.602002859,0.349976331,0.456993371,0.600039959,0.426351219,0.567455769,0.605065763,0.363322407,0.441894948,0.543279409,0.438601017,0.583128452,0.55054903,0.385778755,0
0.487913668,0.809384108,-0.000403743,0.477625191,0.826764703,0.002871522,0.472000003,0.827226043,-0.002193324,0.466338873,0.82770896,-0.001727314,0.492352366,0.828980148,0.000630321,0.497276485,0.830857992,0.002189453,0.502182662,0.832760572,-0.00270611,0.454728305,0.837742269,-0.000267529,0.506308138,0.844552159,0.000740429,0.478767723,0.804870427,0.001912498,0.495821953,0.807113469,0.000206774,0.421514481,0.826162159,-0.379799783,0.53966254,0.839343607,-0.422050923,0.366482168,0.794225276,-0.374443769,0.599395871,0.782984018,-0.353706121,0.312562585,0.761691689,-0.458652914,0.660930157,0.743118644,-0.419672191,0.292401612,0.761432469,-0.497031122,0.679230511,0.742550254,-0.460474044,0.291359246,0.761269867,-0.508055329,0.683778405,0.737675548,-0.48033765,0.301442772,0.757782757,-0.499890566,0.672121644,0.733653843,-0.46828106,0.465746164,0.712243378,-0.014800573,0.522192478,0.723972499,-0.000227396,0.453278929,0.632703841,0.332075715,0.550085008,0.65351367,0.272386849,0.450671405,0.593612373,0.422150612,0.572627544,0.607709885,0.346583456,0.455727965,0.598206818,0.426140249,0.570416868,0.609921575,0.365313977,0.446605623,0.542321622,0.44746542,0.589064658,0.559006274,0.400372654,0
