Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z,Joint8_X,Joint8_Y,Joint8_Z,Joint9_X,Joint9_Y,Joint9_Z,Joint10_X,Joint10_Y,Joint10_Z,Joint11_X,Joint11_Y,Joint11_Z,Joint12_X,Joint12_Y,Joint12_Z,Joint13_X,Joint13_Y,Joint13_Z,Joint14_X,Joint14_Y,Joint14_Z,Joint15_X,Joint15_Y,Joint15_Z,Joint16_X,Joint16_Y,Joint16_Z,Joint17_X,Joint17_Y,Joint17_Z,Joint18_X,Joint18_Y,Joint18_Z,Joint19_X,Joint19_Y,Joint19_Z,Joint20_X,Joint20_Y,Joint20_Z,Joint21_X,Joint21_Y,Joint21_Z,Joint22_X,Joint22_Y,Joint22_Z,Joint23_X,Joint23_Y,Joint23_Z,Joint24_X,Joint24_Y,Joint24_Z,Joint25_X,Joint25_Y,Joint25_Z,Joint26_X,Joint26_Y,Joint26_Z,Joint27_X,Joint27_Y,Joint27_Z,Joint28_X,Joint28_Y,Joint28_Z,Joint29_X,Joint29_Y,Joint29_Z,Joint30_X,Joint30_Y,Joint30_Z,Joint31_X,Joint31_Y,Joint31_Z,Joint32_X,Joint32_Y,Joint32_Z,Joint33_X,Joint33_Y,Joint33_Z,LABEL
0.737687767,0.430457294,0.000660563,0.728265584,0.413850963,0.003462041,0.726647198,0.413134873,-0.004038298,0.724937737,0.412470639,-0.00064515,0.728770673,0.415445834,-0.000533743,0.726842105,0.415659338,-0.00041692,0.724969327,0.415903151,-0.001062971,0.706500947,0.416351974,-0.000269451,0.706511617,0.422537714,-0.000785446,0.728624165,0.444626749,-0.000704407,0.727546453,0.446531802,0.000124199,0.652415931,0.501091838,-0.043476906,0.700747848,0.51424998,-0.196458757,0.64770472,0.610297501,0.050029397,0.711903155,0.646056294,-0.250803083,0.677936435,0.690858841,0.118825629,0.754650116,0.753418803,-0.225034416,0.68178165,0.711839616,0.130266905,0.759833336,0.778946579,-0.231151655,0.690619171,0.711161733,0.123225972,0.764746487,0.773958206,-0.223880678,0.690640271,0.705985665,0.125513405,0.758378386,0.767576098,-0.224888831,0.645737529,0.726996899,0.057454906,0.673574269,0.738540292,-0.072673179,0.6553123,0.885373294,0.263098359,0.689931512,0.901750326,0.128181472,0.65709424,1.017949581,0.226890624,0.685914695,1.041842937,0.154230446,0.65022397,1.046505809,0.237045154,0.677401185,1.072897911,0.166982383,0.701444507,1.035381317,0.284668058,0.732668936,1.055550218,0.192497596,0
0.71963203,0.425406843,0.00013909,0.70949173,0.407294899,0.003028925,0.707731664,0.406298041,-0.004196452,0.705891967,0.405373186,-0.000456903,0.710373044,0.409452796,-0.000374591,0.708571672,0.40987882,-0.000523841,0.706834793,0.410343915,-0.001155799,0.688451767,0.410290569,-5.33E-05,0.68964982,0.418433815,-0.00060262,0.711584866,0.441109478,-0.000530082,0.710945129,0.443824083,0.000161297,0.635696054,0.501312256,-0.048831239,0.691050828,0.513627768,-0.191160023,0.634104848,0.619493842,0.03738511,0.701445103,0.652231336,-0.238622084,0.665138185,0.699978113,0.101304673,0.72609365,0.761509359,-0.21513918,0.669231355,0.72359246,0.115941525,0.72654587,0.789848924,-0.216131076,0.678283036,0.723109841,0.108398311,0.729051709,0.786613584,-0.208719328,0.677912354,0.716411591,0.110496931,0.724805415,0.779150367,-0.209653914,0.640077174,0.735253453,0.057469815,0.670240819,0.74641335,-0.069716871,0.651907027,0.893373847,0.261795521,0.680950224,0.913188875,0.132896468,0.65839386,1.025286555,0.220174655,0.673463702,1.056391954,0.175301731,0.652886212,1.053730011,0.23376812,0.666237772,1.087876797,0.185777858,0.700614572,1.040634632,0.290255159,0.713829219,1.068905592,0.206729189,0
0.238170758,0.70068121,0.000605121,0.248440787,0.687534153,0.003062755,0.25227803,0.687226653,-0.004122699,0.256093621,0.687049747,-0.001749521,0.242255509,0.688630164,0.00058976,0.241133332,0.689436197,0.000941157,0.240062714,0.69025898,-0.001048445,0.27162987,0.694993615,-9.77E-05,0.250874639,0.697613001,0.000804118,0.249662146,0.715238214,-2.71E-05,0.240956813,0.717609644,0.001131362,0.323168635,0.748945713,-0.091038264,0.275717199,0.760687888,-0.050793722,0.399118572,0.745601952,-0.127850994,0.337223798,0.763747156,-0.011226997,0.449860066,0.729398012,-0.118515998,0.36208123,0.740574718,-0.081059739,0.459618032,0.721858978,-0.096880198,0.367106318,0.727055132,-0.097260326,0.458146691,0.719159484,-0.105152205,0.363355428,0.730656981,-0.09722203,0.453443527,0.724330604,-0.104155049,0.364658296,0.735521793,-0.095884688,0.411342233,0.85654074,-0.026195683,0.38860631,0.867520452,0.026832968,0.515161335,0.887975812,0.014742528,0.490714878,0.88177979,0.104034193,0.588462889,0.874889612,0.025469571,0.56039542,0.865409911,0.204590574,0.595240891,0.875051498,0.048551109,0.569943249,0.858969212,0.215065509,0.607227206,0.865016282,0.069825687,0.580987155,0.865098,0.212983623,0
0.236412421,0.708698571,0.0005305,0.244665116,0.696974337,0.004140052,0.248286024,0.696809888,-0.004000951,0.251819253,0.696725368,-0.003021311,0.238547802,0.697372437,-0.001508911,0.237326831,0.697744429,-0.000838927,0.236093387,0.698117375,-0.000812128,0.26548785,0.701531768,0.001849285,0.245119303,0.702480197,0.001203273,0.246581271,0.720323861,4.99E-05,0.237951189,0.722286582,-0.000475225,0.297858328,0.768020988,-0.176610157,0.27348721,0.740502119,-0.012163006,0.284577668,0.875066519,-0.246240079,0.28325662,0.782984257,0.118056685,0.220881402,0.949725568,-0.262173057,0.267723978,0.813960135,0.049049992,0.205982253,0.971702635,-0.265256792,0.262131274,0.817351937,0.042458165,0.195472643,0.957298338,-0.261971653,0.256037742,0.817729115,0.028702382,0.200299203,0.951480865,-0.264008075,0.259188414,0.820417762,0.036092911,0.410990447,0.878609419,-0.054794781,0.398846507,0.867756009,0.071789421,0.518467367,0.913849354,-0.010729636,0.510571659,0.892618656,0.205737233,0.61357522,0.9055987,0.00954435,0.590494573,0.898830175,0.197691098,0.623295665,0.89393127,0.021097869,0.600574076,0.889564276,0.208281085,0.644969463,0.924166143,0.026851198,0.624218822,0.913293242,0.21589987,0
0.273844421,0.709726155,-0.000132485,0.277291209,0.700736344,0.003453227,0.280733764,0.700195551,-0.004169607,0.284070343,0.699719787,-0.002943793,0.269682705,0.702103615,-0.001042593,0.267241567,0.702930868,-0.000174463,0.264818311,0.703767061,-0.00066584,0.292258143,0.70825088,0.001354382,0.267518222,0.713432074,0.000756542,0.283744335,0.721413851,-0.000395194,0.272866368,0.725133479,-1.05E-05,0.31946075,0.767946899,-0.153471723,0.294408649,0.758064985,-0.101165943,0.329826415,0.844539821,-0.148876682,0.329841703,0.791098118,-0.017051108,0.294581026,0.874553263,-0.177955449,0.302582204,0.775197089,-0.099146388,0.286419034,0.885837972,-0.178443998,0.294507325,0.766258299,-0.108990006,0.277071983,0.874970257,-0.183489516,0.285271406,0.763653159,-0.115714632,0.279568434,0.872913539,-0.183267713,0.290203601,0.76720649,-0.111030266,0.410338759,0.862049818,0.005245451,0.401055336,0.866807103,0.005852004,0.505880296,0.895201325,0.040300764,0.50208956,0.887843728,0.096639015,0.601390541,0.903719008,0.047833577,0.589936018,0.897699356,0.087016061,0.615436256,0.908073366,0.062065214,0.605258942,0.8979159,0.100054488,0.630125284,0.895816565,0.070638634,0.616927207,0.893640637,0.112736233,0
0.332156599,0.722229898,-0.000890803,0.330340147,0.714830697,0.001449893,0.331882596,0.713419378,-0.003002809,0.33338815,0.712021112,-0.00224839,0.324896514,0.719311118,0.000939877,0.32251367,0.721143365,0.001156166,0.320186287,0.722980261,0.00013889,0.331843853,0.716051459,-8.11E-05,0.315432042,0.730542481,0.000608039,0.336833805,0.727581918,0.001080238,0.329764366,0.733346105,9.00E-05,0.352120012,0.749896824,0.071621947,0.312721282,0.771676719,0.010979027,0.394079208,0.781719685,0.099168122,0.332715809,0.787429392,-0.032448523,0.391222954,0.770520627,0.098380618,0.326444685,0.744693995,-0.044901192,0.389507681,0.77061218,0.094149597,0.321965724,0.733285785,-0.047377583,0.383223474,0.76439321,0.090643331,0.318596601,0.732425869,-0.046736788,0.382868677,0.765826643,0.096315481,0.32204029,0.736623585,-0.047422279,0.416252911,0.832249403,0.034881111,0.402590007,0.855117381,-0.041494664,0.495395303,0.857248664,0.006302605,0.489057362,0.86525619,-0.105586149,0.578818202,0.882631898,0.022234321,0.58016324,0.889007986,-0.056648616,0.59336561,0.899580121,0.022377273,0.595057845,0.900985062,-0.061099879,0.602947474,0.858688772,0.000922614,0.605782151,0.869780838,-0.089958176,0
0.239526108,0.698145747,-6.31E-05,0.248804554,0.690107942,0.003877949,0.251486719,0.690649271,-0.003835716,0.254110694,0.691268682,-0.003075453,0.245675519,0.690604329,-0.001321588,0.245831907,0.691395879,-0.000882538,0.245978773,0.69217062,-0.000960144,0.268116921,0.700491071,0.001982972,0.257294953,0.701024413,0.00140585,0.247444898,0.711770892,6.46E-05,0.242541879,0.713205576,-0.000358943,0.296571732,0.77090013,-0.109800108,0.28211993,0.752769291,0.023791591,0.278482199,0.873140812,-0.160745502,0.27748993,0.821617544,0.098070756,0.219952926,0.947130084,-0.159854263,0.238995895,0.863886535,0.032603703,0.202500731,0.965473175,-0.157199368,0.222123221,0.869235575,0.018423043,0.193565235,0.956567407,-0.15407604,0.217307001,0.868993878,0.008256919,0.199456573,0.951906741,-0.158037171,0.224564686,0.869905353,0.013900363,0.406156689,0.87963444,-0.036002297,0.394075722,0.869982958,0.05206994,0.5082497,0.91003263,-0.019740045,0.496343136,0.886058629,0.142610133,0.608320117,0.913256884,0.017522588,0.588004708,0.896061957,0.147905901,0.618995726,0.906486034,0.029754074,0.598982751,0.88835758,0.157212347,0.642711461,0.910265028,0.024458108,0.626387358,0.896088004,0.152633131,0
0.718141079,0.427730501,-0.00033079,0.70807445,0.407874137,0.002898697,0.706203997,0.406584978,-0.004117497,0.704250932,0.405369192,-0.000175608,0.709383428,0.410411507,-0.000379743,0.707700253,0.410790175,-0.000486429,0.706086874,0.411201388,-0.00137565,0.686835647,0.408790231,-0.000260784,0.689154327,0.417906731,-0.000641591,0.709762216,0.443410546,-0.000466818,0.709462583,0.446486354,5.40E-05,0.633803487,0.502045929,-0.047942426,0.687951565,0.51473999,-0.203139499,0.627015293,0.623974979,0.040905055,0.691688061,0.656534731,-0.256316513,0.650803447,0.714397907,0.096994504,0.707849622,0.772904694,-0.239795461,0.65331459,0.739077508,0.110958487,0.704560161,0.801090181,-0.239525676,0.661508501,0.740500391,0.102603488,0.707756102,0.800527394,-0.232033327,0.661533237,0.7327829,0.10472887,0.70490098,0.792978644,-0.233133316,0.63689363,0.739023805,0.060482908,0.667179525,0.750972033,-0.075547494,0.648770571,0.900580406,0.265075415,0.68116492,0.918426633,0.159875512,0.655446589,1.042631745,0.239287019,0.674068987,1.061695457,0.20205012,0.649974108,1.07408309,0.252979904,0.665440083,1.094747782,0.213146806,0.696635962,1.059528112,0.304614782,0.716425657,1.073598862,0.244978905,0
0.248775557,0.71112752,9.74E-05,0.250843167,0.697244704,0.002463667,0.254218161,0.694575667,-0.004479321,0.257532269,0.692013383,-0.001978905,0.243695974,0.702605903,-0.000219293,0.241387397,0.704388738,0.000660642,0.239114553,0.706146717,-0.000909455,0.269484341,0.691527247,0.000828913,0.245229304,0.70968473,0.00103813,0.26256758,0.716049314,0.00016265,0.252476722,0.724775016,3.46E-05,0.315851539,0.734066844,-0.100282229,0.280114621,0.747196138,-0.042865481,0.360427797,0.771974087,-0.112829559,0.332937419,0.774777353,0.020517673,0.353794187,0.795694888,-0.116617471,0.333441615,0.762167454,-0.032912716,0.354232222,0.803365588,-0.110728122,0.335689336,0.759154379,-0.043004997,0.345544934,0.796639025,-0.113892004,0.329301894,0.757137299,-0.047798708,0.345173031,0.794681907,-0.113505207,0.330858767,0.757927895,-0.045678034,0.415632844,0.845453262,0.003897849,0.399557412,0.859946609,0.003514031,0.509385765,0.883951545,0.016551601,0.495203614,0.880789518,0.089168862,0.597420156,0.892570913,0.034218345,0.582033634,0.892701328,0.07690841,0.613063216,0.895368755,0.048830986,0.598941684,0.893690228,0.091869645,0.619207859,0.89806354,0.05978141,0.602762222,0.895678461,0.108457573,0
0.238752112,0.704145193,0.000194816,0.244476482,0.692915678,0.003686989,0.247520283,0.692212045,-0.004147726,0.250481457,0.691586971,-0.003124291,0.239714518,0.695313871,-0.001428952,0.239020869,0.696367264,-0.000722485,0.238315538,0.697434425,-0.000731769,0.264461756,0.69663012,0.001737408,0.248194292,0.703562796,0.000966754,0.249892563,0.714613795,-0.000105199,0.243039504,0.718856752,-0.000492004,0.301839083,0.761028945,-0.166357458,0.27752462,0.748007953,-0.033541203,0.293129772,0.869101584,-0.212619573,0.288508832,0.810037017,0.063866414,0.238708809,0.938502729,-0.230062112,0.260089934,0.835202217,-0.013465844,0.2220487,0.954690397,-0.234619781,0.245450899,0.834786355,-0.023386778,0.211527914,0.943576992,-0.233424857,0.239494503,0.833023846,-0.034150157,0.216667444,0.940388858,-0.235510528,0.246874198,0.835492134,-0.027491197,0.406862378,0.868386447,-0.040347569,0.393830955,0.863310277,0.055248421,0.503249407,0.899027944,0.006641797,0.495304346,0.879624248,0.161934748,0.599528372,0.899354875,0.027829874,0.584416568,0.886113346,0.165008351,0.61188513,0.891896307,0.043385059,0.596230388,0.878341734,0.176283807,0.62678659,0.899626732,0.051001895,0.618151486,0.885151446,0.176326141,0
0.326706678,0.720367849,-0.001226209,0.324411571,0.713022351,0.001469536,0.325841963,0.711735427,-0.003019188,0.327239186,0.710469782,-0.002375178,0.319339335,0.717181265,0.000837378,0.317076564,0.718937874,0.001085883,0.314868987,0.720695198,-0.000117457,0.325866878,0.715527475,0.000140144,0.310632259,0.728626728,0.000725802,0.331581622,0.726166129,0.001646048,0.32483089,0.7316401,0.000181601,0.346506208,0.750207603,0.064067475,0.312580198,0.767368436,-0.005922025,0.382193774,0.769988239,0.096816361,0.321222603,0.773825765,-0.058719188,0.37293449,0.752920806,0.113713108,0.298659593,0.729062855,-0.083410971,0.368938446,0.751517951,0.115505941,0.290636212,0.71557653,-0.090180203,0.364019275,0.745647669,0.112069741,0.287337154,0.71637094,-0.087408043,0.364771932,0.747826159,0.115629531,0.292380005,0.721413314,-0.087759607,0.417820513,0.839633465,0.035090741,0.406936586,0.859638095,-0.046195775,0.501814604,0.864877343,0.028346881,0.494742066,0.867405117,-0.113095939,0.588684916,0.888656497,0.034774061,0.586330891,0.893460035,-0.05852754,0.602920413,0.904781938,0.037564889,0.60205245,0.90632081,-0.059590027,0.614664674,0.866447508,0.019397179,0.609560549,0.876109898,-0.087897524,0
0.245273247,0.709087193,0.000290069,0.251453072,0.69514662,0.00361886,0.255521357,0.694009244,-0.004469555,0.259507418,0.69296968,-0.00327456,0.243762121,0.697297871,-0.000603685,0.241694406,0.698092878,-0.000311821,0.239653826,0.698878884,-0.000597595,0.273533165,0.696726859,0.001623759,0.248147845,0.703259528,0.000959772,0.258159935,0.719583571,3.54E-05,0.247236654,0.724213183,-3.84E-06,0.319997549,0.754399478,-0.154699638,0.278753579,0.7522071,-0.046679344,0.338060647,0.847464919,-0.195403501,0.316954911,0.794071019,0.063236177,0.287753284,0.880481303,-0.196212277,0.298976302,0.789512694,-0.034449916,0.276519775,0.891512454,-0.194028631,0.294805825,0.785482585,-0.051828925,0.267207444,0.876779974,-0.196418121,0.288078099,0.780489028,-0.059470169,0.269695461,0.874242842,-0.197924897,0.291863978,0.782674909,-0.053970188,0.423461437,0.867453754,-0.024494607,0.404834986,0.873524606,0.036450677,0.517368197,0.904641986,0.034386378,0.502521157,0.895172596,0.153641179,0.609222472,0.90532428,0.041683752,0.587951601,0.899700224,0.181162775,0.622741222,0.903598905,0.061363768,0.602957964,0.895590603,0.19584243,0.638653636,0.914600849,0.077670671,0.617373228,0.911702991,0.202966094,0
0.289026886,0.709624171,-0.000915121,0.286295354,0.70109272,0.001420846,0.288379908,0.698789477,-0.00322125,0.290431648,0.696516514,-0.001515165,0.280450523,0.707059503,0.000464159,0.278229415,0.709415913,0.001364323,0.276072532,0.711774051,-0.000156316,0.293813288,0.69887799,6.72E-05,0.275615066,0.719265223,0.000809156,0.298387319,0.713003755,0.001648291,0.290543467,0.721487164,0.000113045,0.332338184,0.734322488,0.053002957,0.290749848,0.750908852,0.006012071,0.386269063,0.751767993,0.087199233,0.310940921,0.749650657,-0.042230159,0.38698706,0.735158801,0.096313335,0.293592095,0.70595926,-0.047314588,0.386282057,0.735204279,0.099134967,0.287054807,0.692325473,-0.04651304,0.378106058,0.728463471,0.095564269,0.283241332,0.693509102,-0.043725397,0.377875954,0.731099725,0.09942767,0.28864032,0.698792577,-0.045088589,0.413862407,0.829409182,0.035311203,0.398054719,0.846594632,-0.03574447,0.502753913,0.862496555,0.010650401,0.493000478,0.862033069,-0.080953412,0.594966412,0.883855164,0.030680945,0.585194588,0.884378374,-0.037506033,0.611208558,0.899368167,0.031181935,0.601477444,0.897710979,-0.035417967,0.619013846,0.857537866,0.009181565,0.607657135,0.859544933,-0.056060906,0
0.270171285,0.715836883,-0.001027366,0.272445798,0.704449892,0.001325096,0.275520623,0.702816069,-0.002754725,0.278575957,0.701234102,-0.001888742,0.26543051,0.707953453,0.000102505,0.26336655,0.709159315,0.001082585,0.261341274,0.710364461,-0.00026438,0.286573708,0.70353961,2.28E-05,0.264732093,0.715200424,0.000586673,0.280489951,0.722691655,0.000996079,0.271218479,0.727785885,-0.000137863,0.329041928,0.743060052,-0.026544344,0.280758262,0.752142549,-0.001827525,0.386108428,0.778651834,-0.020685809,0.287405312,0.751078486,0.013854908,0.381123781,0.758958519,-0.034881916,0.27729398,0.711625516,-0.020386888,0.378421515,0.755196214,-0.03914516,0.272838771,0.698126614,-0.031605609,0.371491969,0.745678186,-0.042867374,0.271366835,0.698908687,-0.032006808,0.37081781,0.749642193,-0.040042888,0.275764197,0.704376698,-0.030802242,0.413113534,0.830937624,0.013627611,0.396737903,0.844832659,-0.001522439,0.496372879,0.858016014,-0.018303363,0.483569235,0.862487972,0.014427519,0.583917439,0.871635914,0.028896859,0.569912076,0.873751581,0.044048451,0.596704423,0.875028014,0.032043625,0.583286881,0.873798013,0.050663691,0.609858632,0.878808618,0.011527871,0.596192181,0.879280448,0.042690881,0
